stream_id,datum,wochentag,uhrzeit,nutzer_id,song_id,gehoert_sek,geraet,quelle
E-04723,2026-06-19,Freitag,14:20,U-0107,S-025,126,Handy,Playlist
E-04724,2026-06-19,Freitag,15:12,U-0162,S-103,257,Desktop,Playlist
E-04725,2026-06-19,Freitag,15:15,U-0056,S-025,123,Desktop,Playlist
E-04726,2026-06-19,Freitag,15:23,U-0031,s-078,208,Tablet,Suche
E-04727,2026-06-19,Freitag,15:24,U-0045,s-110,444,Tablet,Autoplay
E-04728,2026-06-19,Freitag,15:39,U-0135,S-002,22,Handy,Autoplay
E-04729,2026-06-19,Freitag,16:37,U-0095,S-025,194,Handy,Album
E-04730,2026-06-19,Freitag,16:47,U-0088,S-090,239,Handy,Album
E-04731,2026-06-19,Freitag,17:26,U-0021,S-002,6,Handy,Playlist
E-04732,2026-06-19,Freitag,17:42,U-0113,S-061,33,Handy,Playlist
E-04733,2026-06-19,Freitag,18:20,U-0163,S-021,223,Smart Speaker,Suche
E-04734,2026-06-19,Freitag,18:25,U-0194,S-002,152,Handy,Suche
E-04735,2026-06-19,Freitag,18:38,U-0153,S-002,152,Smart Speaker,Album
E-04736,2026-06-19,Freitag,18:39,U-0058,S-055,316,Handy,Playlist
E-04737,2026-06-19,Freitag,18:41,U-0158,S-104,6,Smart Speaker,Suche
E-04738,2026-06-19,Freitag,18:44,U-0078,S-068,65,Handy,Playlist
E-04739,2026-06-19,Freitag,18:58,U-0200,S-020,162,Handy,Playlist
E-04740,2026-06-19,Freitag,19:03,U-0073,S-086,14,Smart Speaker,Album
E-04741,2026-06-19,Freitag,19:23,U-0015,S-011,128,Smart Speaker,Playlist
E-04742,2026-06-19,Freitag,19:39,U-0001,S-013,174,Handy,Playlist
E-04743,2026-06-19,Freitag,19:47,U-0127,S-112,369,Handy,Album
E-04744,2026-06-19,Freitag,19:59,U-0051,S-002,152,Desktop,Playlist
E-04745,2026-06-19,Freitag,20:19,U-0182,S-096,9,Handy,Playlist
E-04746,2026-06-19,Freitag,20:43,U-0062,S-002,152,Handy,Playlist
E-04747,2026-06-19,Freitag,21:00,U-0049,s-032,239,Tablet,Playlist
E-04748,2026-06-19,Freitag,21:54,U-0054,S-031,242,Smart Speaker,Autoplay
E-04749,2026-06-19,Freitag,22:17,U-0117,S-012,90,Handy,Playlist
E-04750,2026-06-19,Freitag,22:41,U-0116,S-019,163,handy,Autoplay
E-04751,2026-06-20,Samstag,01:10,U-0096,S-018,189,Desktop,Suche
E-04752,2026-06-20,Samstag,06:03,U-0124,S-096,123,Handy,Autoplay
E-04753,2026-06-20,Samstag,06:05,U-0151,S-095,240,Desktop,Autoplay
E-04754,2026-06-20,Samstag,06:31,U-0141,S-041,152,Desktop,Autoplay
E-04755,2026-06-20,Samstag,06:32,U-0049,S-025,194,Handy,Autoplay
E-04756,2026-06-20,Samstag,06:33,U-0102,S-002,43,Desktop,Playlist
E-04757,2026-06-20,Samstag,07:00,U-0195,S-026,245,Handy,Album
E-04758,2026-06-20,Samstag,07:01,U-0011,S-078,155,Handy,Suche
E-04759,2026-06-20,Samstag,07:07,U-0043,S-101,253,Handy,Playlist
E-04760,2026-06-20,Samstag,07:14,U-0098,S-025,20,handy,Autoplay
E-04761,2026-06-20,Samstag,07:32,U-0038,S-115,12,Handy,Playlist
E-04762,2026-06-20,Samstag,07:37,U-0010,s-114,5,Tablet,Album
E-04763,2026-06-20,Samstag,08:09,U-0120,S-047,205,Handy,Suche
E-04764,2026-06-20,Samstag,08:53,U-0049,S-078,5,,Autoplay
E-04765,2026-06-20,Samstag,09:38,U-0002,S-097,24,Handy,Suche
E-04766,2026-06-20,Samstag,09:47,U-0066,S-059,3,handy,Album
E-04767,2026-06-20,Samstag,09:49,U-0143,S-062,302,Desktop,Suche
E-04768,2026-06-20,Samstag,11:19,U-0023,S-078,208,Handy,Playlist
E-04769,2026-06-20,Samstag,11:36,U-0044,s-096,167,Tablet,Suche
E-04770,2026-06-20,Samstag,11:50,U-0097,s-068,235,Tablet,Playlist
E-04771,2026-06-20,Samstag,12:15,U-0063,S-031,153,Handy,Album
E-04772,2026-06-20,Samstag,12:54,,S-011,164,Handy,Playlist
E-04773,2026-06-20,Samstag,14:11,U-0054,s-025,12,Tablet,Playlist
E-04774,2026-06-20,Samstag,15:20,U-0098,S-025,22,Handy,Album
E-04775,2026-06-20,Samstag,15:46,U-0103,S-004,88,Handy,Playlist
E-04776,2026-06-20,Samstag,15:50,U-0054,S-011,63,Handy,Playlist
E-04777,2026-06-20,Samstag,16:08,U-0189,S-041,161,Handy,Album
E-04778,2026-06-20,Samstag,16:24,U-0102,S-014,171,,Playlist
E-04779,2026-06-20,Samstag,16:34,U-0138,S-096,109,Handy,Suche
E-04780,2026-06-20,Samstag,16:41,U-0029,S-041,141,Handy,Playlist
E-04781,2026-06-20,Samstag,16:52,U-0060,S-035,26,Handy,Autoplay
E-04782,2026-06-20,Samstag,16:52,U-0261,S-096,14,Desktop,Autoplay
E-04783,2026-06-20,Samstag,16:54,U-0033,S-036,194,Handy,Autoplay
E-04784,2026-06-20,Samstag,16:59,U-0035,S-002,58,Smart Speaker,Autoplay
E-04785,2026-06-20,Samstag,17:05,U-0078,S-007,27,Smart Speaker,Playlist
E-04786,2026-06-20,Samstag,17:23,U-0143,S-008,212,Handy,Playlist
E-04787,2026-06-20,Samstag,17:41,U-0063,S-083,142,Handy,Playlist
E-04788,2026-06-20,Samstag,18:05,U-0181,s-021,5,Tablet,Album
E-04789,2026-06-20,Samstag,18:10,U-0155,s-002,28,Tablet,Autoplay
E-04790,2026-06-20,Samstag,18:33,U-0152,S-001,223,Handy,Playlist
E-04791,2026-06-20,Samstag,19:09,U-0139,s-109,17,Tablet,Album
E-04792,2026-06-20,Samstag,19:09,U-0132,s-078,43,Tablet,Album
E-04793,2026-06-20,Samstag,19:29,U-0058,S-070,21,Desktop,Playlist
E-04794,2026-06-20,Samstag,19:31,U-0037,S-062,302,,Album
E-04795,2026-06-20,Samstag,19:59,U-0007,s-102,112,Tablet,Playlist
E-04796,2026-06-20,Samstag,20:19,U-0037,S-061,9999,,Playlist
E-04797,2026-06-20,Samstag,20:23,U-0023,S-072,126,Handy,Suche
E-04798,2026-06-20,Samstag,20:28,U-0170,S-096,26,Handy,Suche
E-04799,2026-06-20,Samstag,20:31,U-0063,S-066,121,Smart Speaker,Autoplay
E-04800,2026-06-20,Samstag,20:42,U-0178,s-009,130,Tablet,Playlist
E-04801,2026-06-20,Samstag,21:10,U-0151,S-032,239,,Album
E-04802,2026-06-20,Samstag,22:46,U-0159,S-021,180,Handy,Playlist
E-04803,2026-06-21,Sonntag,04:45,U-0183,S-001,18,Handy,Playlist
E-04804,2026-06-21,Sonntag,06:11,U-0105,S-096,196,Smartphone,Autoplay
E-04805,2026-06-21,Sonntag,08:04,U-0010,S-011,164,Desktop,Album
E-04806,2026-06-21,Sonntag,09:56,U-0101,S-013,3,Handy,Suche
E-04807,2026-06-21,Sonntag,12:15,U-0140,S-012,212,,Suche
E-04808,2026-06-21,Sonntag,12:39,U-0073,S-021,148,Handy,Playlist
E-04809,2026-06-21,Sonntag,12:39,U-0170,S-094,48,Desktop,Playlist
E-04810,2026-06-21,Sonntag,12:50,U-0014,s-025,19,Tablet,Playlist
E-04811,2026-06-21,Sonntag,16:01,U-0068,s-103,257,Tablet,Suche
E-04812,2026-06-21,Sonntag,16:02,U-0062,S-096,14,Handy,Playlist
E-04813,2026-06-21,Sonntag,16:29,U-0007,S-041,129,Handy,Playlist
E-04814,2026-06-21,Sonntag,17:10,U-0183,S-069,216,Smart Speaker,Autoplay
E-04815,2026-06-21,Sonntag,17:20,U-0135,S-065,223,Handy,Suche
E-04816,2026-06-21,Sonntag,17:25,,S-064,16,Desktop,Autoplay
E-04817,2026-06-21,Sonntag,18:33,U-0123,S-031,242,Smart Speaker,Suche
E-04818,2026-06-21,Sonntag,18:41,U-0031,S-085,253,Handy,Album
E-04819,2026-06-21,Sonntag,19:01,U-0118,S-053,9999,Smart Speaker,Autoplay
E-04820,2026-06-21,Sonntag,19:35,U-0147,S-007,210,Smart Speaker,Autoplay
E-04821,2026-06-21,Sonntag,19:53,U-0042,s-060,9,Tablet,Playlist
E-04822,2026-06-21,Sonntag,20:07,U-0035,S-025,194,Handy,Autoplay
E-04823,2026-06-21,Sonntag,20:11,U-0170,s-064,21,Tablet,Autoplay
E-04824,2026-06-21,Sonntag,20:27,U-0026,S-021,223,Desktop,Playlist
E-04825,2026-06-21,Sonntag,21:19,U-0051,S-086,63,Smart Speaker,Album
E-04826,2026-06-21,Sonntag,21:31,U-0117,s-103,257,Tablet,Album
E-04827,2026-06-21,Sonntag,22:44,U-0219,s-002,3,Tablet,Autoplay
E-04828,2026-06-22,Montag,01:38,U-0102,S-025,194,Handy,Suche
E-04829,2026-06-22,Montag,04:26,U-0070,S-025,194,Handy,Suche
E-04830,2026-06-22,Montag,06:48,U-0019,S-054,301,Smart Speaker,Autoplay
E-04831,2026-06-22,Montag,06:56,U-0066,S-064,241,Handy,Autoplay
E-04832,2026-06-22,Montag,07:32,U-0084,S-041,189,Handy,Suche
E-04833,2026-06-22,Montag,07:45,,S-041,171,Desktop,Playlist
E-04834,2026-06-22,Montag,07:51,U-0135,S-090,239,Handy,Suche
E-04835,2026-06-22,Montag,08:02,U-0135,S-043,157,Handy,Playlist
E-04836,2026-06-22,Montag,08:22,U-0022,S-011,164,Handy,Album
E-04837,2026-06-22,Montag,08:45,U-0147,S-021,223,Smart Speaker,Playlist
E-04838,2026-06-22,Montag,09:10,U-0010,S-041,189,Handy,Album
E-04839,2026-06-22,Montag,09:14,U-0105,S-103,257,,Album
E-04840,2026-06-22,Montag,09:20,U-0058,S-025,194,Smart Speaker,Suche
E-04841,2026-06-22,Montag,09:37,U-0061,S-103,174,Handy,Playlist
E-04842,2026-06-22,Montag,11:18,U-0037,S-064,241,Desktop,Playlist
E-04843,2026-06-22,Montag,12:19,U-0135,S-026,245,Desktop,Autoplay
E-04844,2026-06-22,Montag,12:53,U-0103,S-090,239,Handy,Autoplay
E-04845,2026-06-22,Montag,14:03,,S-078,11,Handy,Playlist
E-04846,2026-06-22,Montag,14:58,U-0152,S-025,15,Desktop,Autoplay
E-04847,2026-06-22,Montag,15:34,U-0014,S-048,285,Desktop,Album
E-04848,2026-06-22,Montag,16:01,U-0083,S-011,164,Desktop,Playlist
E-04849,2026-06-22,Montag,16:07,U-0069,S-002,17,Handy,Autoplay
E-04850,2026-06-22,Montag,16:07,U-0156,S-079,237,Desktop,Album
E-04851,2026-06-22,Montag,16:08,U-0052,S-060,65,Smart Speaker,Suche
E-04852,2026-06-22,Montag,16:51,U-0051,S-090,187,Handy,Autoplay
E-04853,2026-06-22,Montag,16:59,U-0042,S-057,3,Desktop,Autoplay
E-04854,2026-06-22,Montag,17:10,U-0032,S-081,13,Handy,Album
E-04855,2026-06-22,Montag,17:15,U-0023,S-096,104,Handy,Suche
E-04856,2026-06-22,Montag,17:30,U-0146,s-002,152,Tablet,Suche
E-04857,2026-06-22,Montag,17:54,U-0051,S-043,157,Smart Speaker,Playlist
E-04858,2026-06-22,Montag,19:08,U-0118,S-064,241,,Suche
E-04859,2026-06-22,Montag,19:44,U-0018,S-009,141,Smart Speaker,Playlist
E-04860,2026-06-22,Montag,19:49,U-0040,S-011,164,Handy,Album
E-04861,2026-06-22,Montag,20:03,U-0079,s-031,242,Tablet,Playlist
E-04862,2026-06-22,Montag,20:36,U-0152,S-002,152,Handy,Playlist
E-04863,2026-06-22,Montag,20:44,U-0063,S-103,60,Handy,Autoplay
E-04864,2026-06-22,Montag,21:43,U-0011,S-062,302,Smart Speaker,Album
E-04865,2026-06-22,Montag,22:36,U-0052,S-014,201,Smart Speaker,Playlist
E-04866,2026-06-22,Montag,22:38,U-0170,s-061,191,Tablet,Album
E-04867,2026-06-22,Montag,22:50,U-0158,S-064,8,Smart Speaker,Autoplay
E-04868,2026-06-22,Montag,23:15,U-0063,S-062,302,Smart Speaker,Suche
E-04869,2026-06-23,Dienstag,05:17,U-0132,S-090,6,Handy,Playlist
E-04870,2026-06-23,Dienstag,06:16,U-0095,S-031,242,Smartphone,Playlist
E-04871,2026-06-23,Dienstag,07:10,U-0150,S-078,90,Handy,Playlist
E-04872,2026-06-23,Dienstag,07:18,U-0170,S-064,189,Smart Speaker,Playlist
E-04873,2026-06-23,Dienstag,07:32,U-0068,S-093,63,Handy,Album
E-04874,2026-06-23,Dienstag,07:38,U-0051,S-055,161,Handy,Playlist
E-04875,2026-06-23,Dienstag,08:19,U-0063,S-002,133,Handy,Autoplay
E-04876,2026-06-23,Dienstag,09:53,U-0106,S-004,113,Smart Speaker,Playlist
E-04877,2026-06-23,Dienstag,10:46,U-0126,S-001,223,Desktop,Suche
E-04878,2026-06-23,Dienstag,11:30,U-0044,S-026,28,Handy,Album
E-04879,2026-06-23,Dienstag,12:16,U-0066,S-036,194,Smart Speaker,Album
E-04880,2026-06-23,Dienstag,13:12,U-0037,S-041,25,Smart Speaker,Autoplay
E-04881,2026-06-23,Dienstag,13:37,U-0199,S-095,240,Desktop,Playlist
E-04882,2026-06-23,Dienstag,13:39,U-0107,s-085,215,Tablet,Album
E-04883,2026-06-23,Dienstag,13:41,U-0182,S-032,122,Handy,Playlist
E-04884,2026-06-23,Dienstag,14:02,U-0075,S-108,147,Handy,Autoplay
E-04885,2026-06-23,Dienstag,14:07,U-0169,S-026,20,Desktop,Autoplay
E-04886,2026-06-23,Dienstag,14:18,U-0062,S-031,58,Desktop,Autoplay
E-04887,2026-06-23,Dienstag,14:43,U-0164,S-078,208,Handy,Suche
E-04888,2026-06-23,Dienstag,15:32,U-0040,s-004,156,Tablet,Suche
E-04889,2026-06-23,Dienstag,15:39,U-0028,S-003,181,Desktop,Suche
E-04890,2026-06-23,Dienstag,16:34,U-0077,S-001,223,Desktop,Playlist
E-04891,2026-06-23,Dienstag,16:36,U-0139,S-002,78,Desktop,Playlist
E-04892,2026-06-23,Dienstag,17:10,U-0078,S-106,312,Desktop,Suche
E-04893,2026-06-23,Dienstag,17:43,U-0151,S-041,122,Handy,Suche
E-04894,2026-06-23,Dienstag,17:55,U-0099,s-002,134,Tablet,Autoplay
E-04895,2026-06-23,Dienstag,18:18,U-0002,S-002,39,Smart Speaker,Playlist
E-04896,2026-06-23,Dienstag,18:19,U-0103,S-075,27,Handy,Playlist
E-04897,2026-06-23,Dienstag,19:25,U-0065,S-011,164,Handy,Autoplay
E-04898,2026-06-23,Dienstag,19:37,U-0054,S-108,22,Handy,Autoplay
E-04899,2026-06-23,Dienstag,20:31,U-0167,S-115,9,Smart Speaker,Playlist
E-04900,2026-06-23,Dienstag,21:00,U-0026,S-025,54,Smart Speaker,Autoplay
E-04901,2026-06-23,Dienstag,21:02,U-0077,S-088,237,Desktop,Suche
E-04902,2026-06-23,Dienstag,21:15,U-0048,S-002,54,Handy,Playlist
E-04903,2026-06-23,Dienstag,21:31,U-0170,S-108,367,Smart Speaker,Playlist
E-04904,2026-06-23,Dienstag,21:37,U-0037,S-031,66,Smart Speaker,Playlist
E-04905,2026-06-23,Dienstag,23:00,U-0058,S-109,38,Handy,Suche
E-04906,2026-06-23,Dienstag,23:27,U-0105,s-011,114,Tablet,Playlist
E-04907,2026-06-23,Dienstag,23:59,U-0087,S-053,71,Handy,Suche
E-04908,2026-06-24,Mittwoch,06:00,U-0108,S-064,11,Handy,Album
E-04909,2026-06-24,Mittwoch,06:50,U-0152,S-041,24,Handy,Autoplay
E-04910,2026-06-24,Mittwoch,07:03,U-0171,S-001,24,Handy,Autoplay
E-04911,2026-06-24,Mittwoch,07:42,U-0049,S-013,174,Smart Speaker,Playlist
E-04912,2026-06-24,Mittwoch,08:05,U-0100,s-011,164,Tablet,Suche
E-04913,2026-06-24,Mittwoch,08:06,U-0135,S-080,12,Desktop,Autoplay
E-04914,2026-06-24,Mittwoch,08:15,U-0196,S-025,70,Handy,Autoplay
E-04915,2026-06-24,Mittwoch,08:25,U-0219,S-092,204,Handy,Autoplay
E-04916,2026-06-24,Mittwoch,08:34,U-0063,S-060,99,Handy,Autoplay
E-04917,2026-06-24,Mittwoch,08:58,U-0080,S-082,141,Handy,Playlist
E-04918,2026-06-24,Mittwoch,09:07,U-0031,S-086,14,Handy,Playlist
E-04919,2026-06-24,Mittwoch,09:50,U-0097,S-062,214,Handy,Playlist
E-04920,2026-06-24,Mittwoch,10:26,U-0014,S-021,137,Desktop,Suche
E-04921,2026-06-24,Mittwoch,11:17,U-0049,S-011,18,Desktop,Autoplay
E-04922,2026-06-24,Mittwoch,12:37,U-0176,S-041,189,Desktop,Autoplay
E-04923,2026-06-24,Mittwoch,12:58,U-0146,S-041,189,Desktop,Autoplay
E-04924,2026-06-24,Mittwoch,13:04,U-0056,S-114,219,Handy,Autoplay
E-04925,2026-06-24,Mittwoch,15:28,U-0022,S-074,281,Handy,Suche
E-04926,2026-06-24,Mittwoch,15:45,U-0063,S-066,260,Desktop,Playlist
E-04927,2026-06-24,Mittwoch,17:04,U-0037,S-002,152,Handy,Suche
E-04928,2026-06-24,Mittwoch,17:29,U-0084,S-100,256,,Album
E-04929,2026-06-24,Mittwoch,17:37,U-0141,S-005,205,Handy,Playlist
E-04930,2026-06-24,Mittwoch,18:14,U-0093,S-100,256,Smart Speaker,Autoplay
E-04931,2026-06-24,Mittwoch,18:24,U-0174,s-057,4,Tablet,Autoplay
E-04932,2026-06-24,Mittwoch,18:31,U-0150,S-041,189,Smart Speaker,Autoplay
E-04933,2026-06-24,Mittwoch,18:43,U-0188,s-064,206,Tablet,Album
E-04934,2026-06-24,Mittwoch,20:09,,S-033,241,Handy,Album
E-04935,2026-06-24,Mittwoch,20:48,U-0116,s-016,52,Tablet,Album
E-04936,2026-06-24,Mittwoch,22:07,U-0008,S-092,23,Smart Speaker,Autoplay
E-04937,2026-06-24,Mittwoch,22:43,U-0151,S-102,184,Smart Speaker,Playlist
E-04938,2026-06-25,Donnerstag,06:00,U-0031,s-086,339,Tablet,Playlist
E-04939,2026-06-25,Donnerstag,06:03,U-0145,S-010,158,Handy,Suche
E-04940,2026-06-25,Donnerstag,06:22,U-0118,S-026,245,Handy,Playlist
E-04941,2026-06-25,Donnerstag,06:48,U-0063,S-095,240,Desktop,Autoplay
E-04942,2026-06-25,Donnerstag,07:54,U-0160,s-101,6,Tablet,Playlist
E-04943,2026-06-25,Donnerstag,08:20,U-0122,S-086,250,Handy,Playlist
E-04944,2026-06-25,Donnerstag,08:27,U-0108,S-002,92,Handy,Suche
E-04945,2026-06-25,Donnerstag,09:24,U-0080,S-064,241,Handy,Playlist
E-04946,2026-06-25,Donnerstag,10:20,U-0031,S-060,32,Handy,Playlist
E-04947,2026-06-25,Donnerstag,11:50,U-0026,S-021,223,Desktop,Playlist
E-04948,2026-06-25,Donnerstag,11:59,U-0103,S-096,18,Smart Speaker,Playlist
E-04949,2026-06-25,Donnerstag,12:23,U-0188,S-008,48,Handy,Suche
E-04950,2026-06-25,Donnerstag,12:57,U-0261,S-070,115,Desktop,Album
E-04951,2026-06-25,Donnerstag,13:38,U-0063,S-050,224,Handy,Album
E-04952,2026-06-25,Donnerstag,14:07,U-0158,S-031,242,Desktop,Autoplay
E-04953,2026-06-25,Donnerstag,14:10,U-0049,S-031,242,handy,Album
E-04954,2026-06-25,Donnerstag,18:29,U-0054,S-042,189,Smart Speaker,Album
E-04955,2026-06-25,Donnerstag,18:42,U-0170,S-031,242,Smart Speaker,Playlist
E-04956,2026-06-25,Donnerstag,18:48,U-0152,S-043,14,Handy,Playlist
E-04957,2026-06-25,Donnerstag,19:38,,s-114,416,Tablet,Playlist
E-04958,2026-06-25,Donnerstag,19:48,U-0063,S-033,241,Handy,Autoplay
E-04959,2026-06-25,Donnerstag,20:14,U-0070,S-060,205,Handy,Playlist
E-04960,2026-06-25,Donnerstag,20:23,U-0021,S-086,303,Smart Speaker,Autoplay
E-04961,2026-06-25,Donnerstag,20:41,U-0195,s-025,131,Tablet,Autoplay
E-04962,2026-06-25,Donnerstag,21:13,U-0184,S-025,194,Smart Speaker,Suche
E-04963,2026-06-26,Freitag,00:10,,S-100,134,Handy,Playlist
E-04964,2026-06-26,Freitag,01:22,U-0060,S-002,152,Smart Speaker,Autoplay
E-04965,2026-06-26,Freitag,06:00,U-0073,S-107,301,handy,Autoplay
E-04966,2026-06-26,Freitag,06:59,U-0009,S-044,144,Desktop,Album
E-04967,2026-06-26,Freitag,07:26,U-0092,S-059,308,Handy,Suche
E-04968,2026-06-26,Freitag,07:54,U-0011,S-019,163,Smart Speaker,Album
E-04969,2026-06-26,Freitag,08:27,U-0135,S-031,17,Handy,Playlist
E-04970,2026-06-26,Freitag,08:28,,S-025,174,Handy,Playlist
E-04971,2026-06-26,Freitag,08:55,U-0077,S-062,13,Handy,Album
E-04972,2026-06-26,Freitag,08:59,U-0044,S-002,152,handy,Album
E-04973,2026-06-26,Freitag,10:29,U-0164,S-088,237,Desktop,Suche
E-04974,2026-06-26,Freitag,10:48,U-0184,S-002,152,Smart Speaker,Playlist
E-04975,2026-06-26,Freitag,11:09,U-0261,S-036,194,Handy,Suche
E-04976,2026-06-26,Freitag,12:48,U-0124,S-041,189,Desktop,Autoplay
E-04977,2026-06-26,Freitag,13:51,U-0058,S-083,16,Handy,Autoplay
E-04978,2026-06-26,Freitag,13:57,U-0078,S-065,223,Handy,Album
E-04979,2026-06-26,Freitag,14:41,U-0087,S-068,235,Handy,Suche
E-04980,2026-06-26,Freitag,14:43,U-0176,S-053,26,Handy,Autoplay
E-04981,2026-06-26,Freitag,15:17,U-0107,S-002,7,Desktop,Suche
E-04982,2026-06-26,Freitag,15:45,U-0027,S-066,235,Handy,Playlist
E-04983,2026-06-26,Freitag,16:22,U-0261,S-011,14,Desktop,Album
E-04984,2026-06-26,Freitag,16:30,U-0173,S-083,24,Handy,Album
E-04985,2026-06-26,Freitag,16:43,U-0099,S-025,194,Handy,Autoplay
E-04986,2026-06-26,Freitag,16:51,U-0173,S-072,175,Handy,Playlist
E-04987,2026-06-26,Freitag,18:24,U-0139,S-011,98,Smart Speaker,Playlist
E-04988,2026-06-26,Freitag,18:52,U-0013,S-074,220,Handy,Autoplay
E-04989,2026-06-26,Freitag,18:54,U-0105,s-078,208,Tablet,Suche
E-04990,2026-06-26,Freitag,19:06,U-0185,S-004,156,Desktop,Playlist
E-04991,2026-06-26,Freitag,19:13,U-0065,s-044,21,Tablet,Playlist
E-04992,2026-06-26,Freitag,19:38,U-0022,S-086,29,Smart Speaker,Suche
E-04993,2026-06-26,Freitag,19:56,U-0200,S-057,308,Smart Speaker,Playlist
E-04994,2026-06-26,Freitag,20:22,U-0166,S-109,317,Desktop,Suche
E-04995,2026-06-26,Freitag,20:25,U-0038,S-002,152,Handy,Album
E-04996,2026-06-26,Freitag,20:30,U-0026,S-010,48,Smartphone,Album
E-04997,2026-06-26,Freitag,20:55,U-0044,S-069,10,Handy,Autoplay
E-04998,2026-06-26,Freitag,21:08,U-0091,S-011,164,Desktop,Playlist
E-04999,2026-06-26,Freitag,21:49,U-0033,S-062,302,Desktop,Playlist
E-05000,2026-06-26,Freitag,21:54,U-0038,S-031,29,Smartphone,Autoplay
E-05001,2026-06-26,Freitag,22:12,U-0102,s-033,186,Tablet,Playlist
E-05002,2026-06-26,Freitag,22:39,U-0049,S-038,207,Smart Speaker,Playlist
E-05003,2026-06-26,Freitag,23:04,U-0024,S-021,40,Handy,Autoplay
E-05004,2026-06-27,Samstag,06:11,U-0112,S-096,196,Handy,Autoplay
E-05005,2026-06-27,Samstag,06:40,U-0126,S-025,194,Handy,Autoplay
E-05006,2026-06-27,Samstag,06:57,U-0143,S-064,241,Handy,Album
E-05007,2026-06-27,Samstag,07:12,U-0129,S-064,241,Handy,Autoplay
E-05008,2026-06-27,Samstag,07:23,U-0103,S-031,25,Smartphone,Autoplay
E-05009,2026-06-27,Samstag,07:56,U-0130,S-043,28,Desktop,Playlist
E-05010,2026-06-27,Samstag,08:09,U-0099,S-002,152,Handy,Playlist
E-05011,2026-06-27,Samstag,08:25,U-0120,S-015,160,Handy,Album
E-05012,2026-06-27,Samstag,08:36,U-0063,S-096,196,Handy,Playlist
E-05013,2026-06-27,Samstag,08:46,U-0016,S-002,16,Desktop,Playlist
E-05014,2026-06-27,Samstag,09:01,U-0040,S-050,10,Handy,Playlist
E-05015,2026-06-27,Samstag,10:29,U-0060,S-025,9,Handy,Playlist
E-05016,2026-06-27,Samstag,11:03,U-0124,S-030,140,Desktop,Suche
E-05017,2026-06-27,Samstag,11:05,U-0112,S-025,194,Handy,Suche
E-05018,2026-06-27,Samstag,14:04,U-0111,S-102,125,Handy,Album
E-05019,2026-06-27,Samstag,14:29,U-0200,s-028,195,Tablet,Autoplay
E-05020,2026-06-27,Samstag,14:45,U-0084,S-041,189,Handy,Album
E-05021,2026-06-27,Samstag,16:14,U-0178,S-078,138,Smart Speaker,Playlist
E-05022,2026-06-27,Samstag,16:41,U-0083,S-011,164,Smart Speaker,Album
E-05023,2026-06-27,Samstag,16:42,U-0083,S-092,204,Handy,Album
E-05024,2026-06-27,Samstag,17:26,U-0117,S-031,242,Smart Speaker,Autoplay
E-05025,2026-06-27,Samstag,17:58,,S-041,134,Smart Speaker,Playlist
E-05026,2026-06-27,Samstag,18:07,U-0103,S-085,70,Handy,Album
E-05027,2026-06-27,Samstag,18:55,U-0058,S-025,194,Handy,Autoplay
E-05028,2026-06-27,Samstag,19:09,U-0170,S-114,416,Smartphone,Playlist
E-05029,2026-06-27,Samstag,19:53,U-0006,s-064,241,Tablet,Album
E-05030,2026-06-27,Samstag,19:58,U-0127,S-021,29,handy,Playlist
E-05031,2026-06-27,Samstag,20:00,U-0063,S-064,241,Handy,Playlist
E-05032,2026-06-27,Samstag,20:06,U-0146,S-002,33,Smart Speaker,Autoplay
E-05033,2026-06-27,Samstag,20:26,U-0082,S-036,6,Handy,Playlist
E-05034,2026-06-27,Samstag,20:30,U-0160,S-025,145,Smartphone,Playlist
E-05035,2026-06-27,Samstag,21:01,U-0048,S-032,20,Smart Speaker,Autoplay
E-05036,2026-06-27,Samstag,21:09,U-0071,S-024,221,Smart Speaker,Autoplay
E-05037,2026-06-27,Samstag,21:24,U-0124,s-019,163,Tablet,Autoplay
E-05038,2026-06-27,Samstag,21:42,U-0031,S-007,210,Smart Speaker,Album
E-05039,2026-06-27,Samstag,21:43,U-0112,S-114,416,Smart Speaker,Playlist
E-05040,2026-06-27,Samstag,22:47,U-0097,S-115,263,Smart Speaker,Album
E-05041,2026-06-28,Sonntag,05:56,U-0116,S-036,194,Smart Speaker,Playlist
E-05042,2026-06-28,Sonntag,06:20,U-0032,S-084,205,Desktop,Album
E-05043,2026-06-28,Sonntag,07:02,U-0153,S-041,189,Handy,Suche
E-05044,2026-06-28,Sonntag,07:05,U-0107,S-064,241,Handy,Suche
E-05045,2026-06-28,Sonntag,07:21,U-0060,S-002,120,Handy,Playlist
E-05046,2026-06-28,Sonntag,08:07,U-0135,S-021,133,Handy,Playlist
E-05047,2026-06-28,Sonntag,08:25,U-0064,S-114,24,Handy,Album
E-05048,2026-06-28,Sonntag,09:05,U-0058,S-062,302,Desktop,Album
E-05049,2026-06-28,Sonntag,09:06,U-0077,S-066,209,Handy,Playlist
E-05050,2026-06-28,Sonntag,10:25,U-0093,S-003,181,Handy,Playlist
E-05051,2026-06-28,Sonntag,10:38,U-0105,s-078,208,Tablet,Playlist
E-05052,2026-06-28,Sonntag,10:38,U-0014,S-086,293,Desktop,Playlist
E-05053,2026-06-28,Sonntag,11:41,U-0081,s-002,46,Tablet,Album
E-05054,2026-06-28,Sonntag,12:41,U-0194,S-014,201,Handy,Autoplay
